Date,Open,High,Low,Close,Volume
2021-04-13,246.856259707171,248.70820231433967,246.44362691128197,248.0364990234375,23837500
2021-04-14,247.06739624976979,248.36277817763542,244.84121113085754,245.25381469726562,23070900
2021-04-15,247.49917607756265,249.41829508741483,247.30728174663673,249.0056915283203,25627500
2021-04-16,248.97691132612795,250.4450362292379,247.1825396982639,250.19554138183594,24878600
2021-04-19,249.66786265864081,250.90570297994432,247.39371065484556,248.2764892578125,23209300
2021-04-20,247.39364839202,249.67740478959612,246.45326949789063,247.81585693359375,19722900
2021-04-21,248.4683450570387,250.13796925520947,246.8466871216118,250.04200744628906,24030400
2021-04-22,249.68704495227024,251.19356085177702,245.30186432222726,246.77000427246094,25606200
2021-04-23,247.45130010895272,250.93450706818163,246.8659533699741,250.58905029296875,21462600
2021-04-26,251.07839088950067,251.82684627305457,249.64865632842103,250.9728240966797,19763300
2021-04-27,251.00156644683852,252.54647250197712,249.60061774649762,251.3758087158203,31014200
2021-04-28,245.72400771033827,246.1654262072266,242.72059614037644,244.26548767089844,46903100
2021-04-29,245.12908267315444,245.7432001834214,238.93032169994916,242.29837036132812,40589000
2021-04-30,239.64043719314697,242.84536297608295,239.5060994250514,241.98175048828125,30945100
2021-05-03,243.15242867019677,244.0640221231167,240.96463366662786,241.67471313476562,19626600
2021-05-04,240.82066360194878,241.05096316703924,235.8213518591053,237.76925659179688,32756100
2021-05-05,238.98791087136092,239.41011943668963,235.87894714797247,236.50265502929688,21901300
2021-05-06,236.48345929785845,239.75556103135267,234.79463968140215,239.6308135986328,26491100
2021-05-07,241.9529209858051,244.01598268660447,241.01255677969283,242.25039672851562,27032900
2021-05-10,240.72469114199723,241.5499129115919,237.12634295627333,237.1839141845703,29299900
2021-05-11,234.66031619488902,236.62741641293383,232.76039218061487,236.27236938476562,33641600
2021-05-12,232.37653406692775,234.49716711113675,228.44234870372256,229.33473205566406,36684400
2021-05-13,232.02152794835033,235.66785757262463,231.65689059340738,233.2017822265625,29624300
2021-05-14,235.64867004930946,239.10307614273847,235.56231319136046,238.11473083496094,23901100
2021-05-17,236.57945358391547,236.61782953063303,233.6719887828889,235.2648468017578,24970200
2021-05-18,236.31075341180204,236.44509117389674,233.07702751284302,233.249755859375,20168000
2021-05-19,230.16246611695865,233.93262388279754,229.47961380869796,233.8268280029297,25739800
2021-05-20,234.63473195533908,238.4722063912413,234.53854854557304,237.0583953857422,21800700
2021-05-21,238.10668534582032,238.83762919018815,235.38485985977684,235.7984161376953,21863100
2021-05-24,238.31828691309914,241.5594795417082,238.04899101242594,241.19400024414062,21411500
2021-05-25,242.14619045877527,243.08872621785105,241.2325067869294,242.0980987548828,17704300
2021-05-26,241.81914273014226,243.27143274197246,241.16514260799994,241.87686157226562,17771600
2021-05-27,241.56909978446225,241.86724777869244,239.72249297377158,239.7801971435547,24426200
2021-05-28,241.40562846925397,242.4443476755237,240.020669527561,240.13607788085938,18270200
2021-06-01,241.62682349539628,241.68452766984606,237.52005320809064,237.94322204589844,23213300
2021-06-02,238.64529057633396,239.7417137426011,236.4428170992417,237.84701538085938,19406700
2021-06-03,235.84656534581532,236.92374910031265,233.71142277848813,236.31784057617188,25307700
2021-06-04,238.28945046434345,242.0307559108141,238.04900663185686,241.20362854003906,25281100
2021-06-07,240.42458368050268,244.37748072250199,240.2610836417249,244.10818481445312,23079200
2021-06-08,245.4066136508643,246.22412860795987,242.85790004526086,242.91561889648438,22455000
2021-06-09,244.10818292342645,245.76243758892673,243.53112655730328,243.89659118652344,17937600
2021-06-10,244.56982463133653,247.61865044725548,243.97352866576068,247.4070587158203,24563600
2021-06-11,248.12844166286035,248.60932939311192,246.80118683119682,248.03228759765625,18999700
2021-06-14,248.04184249398912,250.0134994576514,246.98388380020114,249.95579528808594,19150500
2021-06-15,249.8403136014058,250.0519053029024,247.8302071127117,248.4842071533203,18038900
2021-06-16,249.48449295997696,250.6193807060856,244.69485634370264,247.54171752929688,27220000
2021-06-17,246.28180801711895,251.74468467468952,246.22410384722616,250.9271697998047,27565500
2021-06-18,249.70574877610207,252.27367262643241,248.85938173817627,249.5133819580078,37202200
2021-06-21,249.88850826319074,253.44705987166952,248.06114075061433,252.59109497070312,26696100
2021-06-22,252.67758558788293,255.63024254135578,252.3698104749173,255.36094665527344,24694100
2021-06-23,255.82262165338332,256.63050944325494,254.32225442204245,255.13014221191406,19518700
2021-06-24,255.9861098893135,257.61151244689773,255.32248260362277,256.495849609375,21446900
2021-06-25,256.05352484091026,257.0345253723008,254.63971355537188,254.88975524902344,25611100
2021-06-28,256.01495201827004,258.6213546854569,255.74565612665353,258.4482421875,19590000
2021-06-29,258.59252746788644,261.26626170283777,257.7365626894256,261.02581787109375,19937800
2021-06-30,260.3429572810892,260.9873302929651,259.2946257303389,260.544921875,21656500
2021-07-01,259.3042477069135,261.4490173838746,259.29464991177207,261.21820068359375,16725300
2021-07-02,262.3915341487316,267.3735229640247,262.0837590204918,267.0368957519531,26458000
2021-07-06,267.40236092120523,268.6911361826912,263.81492881537,267.0465087890625,31565600
2021-07-07,268.7200575437323,269.96075610492034,266.5560627596186,269.22979736328125,23260000
2021-07-08,266.31559288844903,268.0756582442465,264.36319007014714,266.81573486328125,24618600
2021-07-09,265.18080519374587,267.4217297280144,264.7961007723303,267.3159484863281,23916700
2021-07-12,268.4892679948121,269.0759369960305,266.00787062133776,266.7196044921875,18931700
2021-07-13,266.9118906217508,272.03816979015454,266.7868844783001,270.2396545410156,26120100
2021-07-14,271.5572025513539,272.81712557126133,269.8259897786008,271.7110900878906,23113700
2021-07-15,271.22061234748406,271.71112710257626,269.1335472032558,270.2876892089844,22604200
2021-07-16,271.28795247697474,273.2403550652202,268.77770380577266,270.0184020996094,26186800
2021-07-19,268.2680403265695,269.65299943159687,263.95930475631536,266.42144775390625,32935600
2021-07-20,267.4023681314722,270.2299896780536,265.70003652732663,268.64306640625,26259700
2021-07-21,268.23908626977857,270.758932492961,266.6906423505896,270.6435241699219,24364300
2021-07-22,272.9903220968104,275.4717190297968,272.5863928711976,275.2024230957031,23384100
2021-07-23,276.3853722718105,278.90521894376,275.5486324297109,278.59747314453125,22768100
2021-07-26,277.9530216151671,278.61664882454664,275.68324632300676,278.0010986328125,23176100
2021-07-27,278.3666124668251,278.51087288872895,272.1343274321578,275.58709716796875,33604100
2021-07-28,277.94337277992776,279.0590354020908,272.980609812808,275.2792663574219,33566900
2021-07-29,275.29857402961915,277.5876041189694,275.1446864474467,275.54864501953125,18168300
2021-07-30,274.26951069995624,275.7025466900229,273.0576642728328,274.0194396972656,20944800
2021-08-02,275.41400491206474,275.8083363703218,272.8941579188168,273.9328918457031,16267400
2021-08-03,274.50992752859145,276.2507385273349,273.1441936458983,276.1449279785156,17879000
2021-08-04,275.2793045071055,276.59693186168965,273.76931036819576,275.5582275390625,16191300
2021-08-05,275.91411439860224,278.558996585167,275.1639308070006,278.45318603515625,13900200
2021-08-06,277.481777929583,278.4339260044122,276.62578389584934,278.39544677734375,16589300
2021-08-09,278.67441927108996,280.40560323278316,276.808572666281,277.3086853027344,16117600
2021-08-10,277.7606812698353,278.1934918740184,274.29831384057627,275.49090576171875,18616600
2021-08-11,276.23151748719226,277.62610362360755,274.9331147655397,275.9814758300781,13955900
2021-08-12,275.67367807710286,278.8860042800306,275.3947550024405,278.73211669921875,14561300
2021-08-13,278.4147964384472,281.7040523788136,278.2416545328539,281.6559753417969,18249000
2021-08-16,281.982882658373,283.5505809829247,278.9340422580359,283.3389892578125,22507600
2021-08-17,281.21347728086533,282.21370240044297,279.953524710054,281.8770751953125,20075300
2021-08-18,281.41455687924235,284.0934094395426,279.7089369385495,280.1522216796875,21813000
2021-08-19,278.1864940413031,286.64704708243323,278.13832497152845,285.9725036621094,29850500
2021-08-20,288.81512041303324,294.71244831740665,287.21551359465093,293.2862854003906,40817600
2021-08-23,292.21670814145693,294.2884777670295,290.8676509020545,293.5657653808594,22830200
2021-08-24,293.9222928481988,294.5293759454758,291.0121816186196,291.609619140625,18175800
2021-08-25,293.228511364618,293.50796840478165,289.4897037639269,291.0218505859375,20006100
2021-08-26,290.0389651127222,291.42657543670686,288.07320832644916,288.2080993652344,17666100
2021-08-27,288.1117043575675,289.9233081860537,286.0302890699818,288.8151550292969,22605700
2021-08-30,290.164147470794,293.15136400495606,290.1063328429978,292.5442810058594,16348100
2021-08-31,293.34423180727794,293.4213082101463,290.53045788295276,290.8966369628906,26285300
2021-09-01,291.8505275583118,294.08612491832895,290.5207320699009,290.8483581542969,18983800
2021-09-02,291.20496087003505,292.3227302959744,289.2584364332611,290.1931457519531,16285600
2021-09-03,290.0389056864893,291.5903434617449,289.33548449908074,290.1834716796875,14747900
2021-09-07,290.05824109463697,290.13531748316177,287.3504808113143,289.2584228515625,17180400
2021-09-08,288.8730054034754,289.6727943038397,286.64705323874495,289.287353515625,15046800
2021-09-09,289.8751463205612,291.1471272624396,286.1941239314484,286.4350280761719,19927000
2021-09-10,287.56247190206864,289.00789676784274,284.63306927340466,284.9510498046875,19633400
2021-09-13,286.7241016921292,287.6781021035082,283.38035098235275,286.1844787597656,23652900
2021-09-14,288.66095649526324,290.42439115897747,287.2540846387654,288.8825988769531,21853400
2021-09-15,292.2263747390184,294.21142254991946,290.83876450517084,293.7296142578125,28356300
2021-09-16,292.70820968009997,294.20180375871473,289.81735966426726,294.1150817871094,19550800
2021-09-17,293.103255033234,293.4212355512948,288.6320601855472,288.9596862792969,41372500
2021-09-20,285.5484866618961,287.8515443910694,278.98626014030367,283.59234619140625,38278700
2021-09-21,284.93179059163447,286.7144871567123,283.3707364278861,284.07415771484375,22364100
2021-09-22,285.9339466951143,289.29695901168185,283.79471679857085,287.71661376953125,26626300
2021-09-23,287.9767902418922,289.9521922582794,286.70480943359127,288.66094970703125,18604600
2021-09-24,287.3794331473521,288.8922890911744,286.1267137314538,288.45867919921875,14999000
2021-09-27,285.3654586100994,285.6834391762905,282.28187346169767,283.4671325683594,23571700
2021-09-28,279.2560390156346,280.20039373530875,272.4625547192188,273.20452880859375,43186200
2021-09-29,274.7270371271494,276.33626002135594,272.71308241223153,273.66705322265625,26353700
2021-09-30,275.31486617919455,277.35772848518707,271.3736781629652,271.66278076171875,32343600
2021-10-01,271.8554890446492,279.42953021502547,271.05570026891905,278.58154296875,30086300
2021-10-04,276.94337118609593,277.2806428364156,270.05351921774275,272.8094482421875,31350700
2021-10-05,273.7152814419423,279.83425268811834,273.7152814419423,278.2539367675781,24993000
2021-10-06,275.38232168306524,282.94671707548684,275.1221558151547,282.44561767578125,28002600
2021-10-07,284.44035604398937,285.84725752796135,283.2262190604028,284.12237548828125,20430500
2021-10-08,285.4425255952682,285.84725752796135,283.0720368673409,284.12237548828125,17685700
2021-10-11,282.26259742313226,287.12884966284184,282.0987696561335,283.5249328613281,19298600
2021-10-12,284.5944873273196,284.69085485665033,281.71328346594987,282.2239990234375,17974100
2021-10-13,284.18005697144974,286.46382265949353,282.81170902874607,285.52911376953125,23416300
2021-10-14,288.3236530124895,292.23593321952023,286.99385768362157,291.73486328125,27262900
2021-10-15,291.3397960809564,293.37304209699454,289.58600707147593,293.1417541503906,25384800
2021-10-18,292.5251467246416,296.9963131967299,291.6771592711637,296.10980224609375,22729300
2021-10-19,297.1311627256362,298.046580784232,296.04227134224186,297.0155334472656,17682100
2021-10-20,297.95987037171125,298.4320624863461,294.9726531333277,296.2253723144531,16537100
2021-10-21,295.9940811288246,299.70398097618084,295.21352474111114,299.4534606933594,16918100
2021-10-22,299.1065265444657,299.77142421719265,296.6011180073885,297.9116516113281,17449300
2021-10-25,298.1044190576334,298.1429719558944,295.3099367822359,296.919189453125,17554500
2021-10-26,299.6846895652335,301.0337465950121,297.37201617029336,298.8270568847656,28107300
2021-10-27,304.50281355306396,314.2353460702273,304.50281355306396,311.4119567871094,52588700
2021-10-28,312.5298116273142,313.05017291306893,309.66786866653763,312.5491027832031,26297900
2021-10-29,312.33705592687465,319.9207139283914,312.11541352037625,319.5545349121094,34766000
2021-11-01,319.30397060914856,319.429245467658,314.4955333639382,317.3863830566406,27073200
2021-11-02,318.29214656107087,321.31791632302634,317.99342781479373,321.0095520019531,26487100
2021-11-03,321.75162438767495,322.7152411300204,318.6198699750525,321.8479919433594,21500100
2021-11-04,320.77836088619716,324.2955557789169,317.52133190249214,324.1991882324219,23992200
2021-11-05,326.1938496188393,326.4636610780947,322.2526614356384,323.8329772949219,22570100
2021-11-08,325.0278447491498,325.36511641707693,322.2719155808302,324.7291259765625,20897000
